행정구역_x,행정구역분류,2023년_계_총세대수,2023년_계_총인구수,2023년_세대수(전체세대),지역별 1인세대 / 지역별 전체세대,지역별 1인가구 / 전체인구비,지역별 1인가구수 / 전국 1인가구수비,sum_과학·기술,sum_교육,sum_보건의료,sum_부동산,sum_소매,sum_수리·개인,sum_숙박,sum_시설관리·임대,sum_예술·스포츠,sum_음식,sum_all_shop,count_bus,count_도시철도,count_transport,단독다가구 월세 단위면적당 보증금,단독다가구 단위면적당 월세금,단독다가구 전세 단위면적당 보증금,아파트 월세 단위면적당 보증금,아파트 단위면적당 월세금,아파트 전세 단위면적당 보증금,연립다세대 월세 단위면적당 보증금,연립다세대 단위면적당 월세금,연립다세대 전세 단위면적당 보증금,오피스텔 월세 단위면적당 보증금,오피스텔 단위면적당 월세금,오피스텔 전세 단위면적당 보증금
서울특별시 동대문구 청량리동,11060800,"5,353",18742,10103,52.9842621,28.56151958,0.0005,111,29,18,49,256,118,30,34,40,274,4096,17,1,18,58.16816487344307,1.1399809074740517,313.3309164985473,85.55057584,0.7125809645903615,491.7936905322427,101.44776566982588,2.7094089297617643,401.1895515394231,128.65313419807157,3.6504469513168782,876.5908925476227
서울특별시 동대문구 용신동,11060810,"12,739",38410,21692,58.72671953,33.16584223,0.0013,277,76,29,143,600,196,53,106,85,597,5343,26,4,30,62.733921009843904,1.910654824635707,377.5280048939212,234.47127128088903,2.307839987705579,875.5281213483038,257.051724,2.3142482553709947,788.8892511939422,115.69158457862798,2.733262699555069,865.5240305971765
서울특별시 동대문구 제기동,11060820,"7,614",23014,13018,58.48824704,33.08420961,0.0008,94,51,31,62,713,140,47,44,31,494,4939,7,2,9,52.22362797196815,2.2995044048535798,384.3645954122467,199.18718515779452,1.9401590452375983,609.7682881235465,116.14358008374244,2.3231057176073766,635.4143383876055,112.93354499122186,2.8733089587958807,879.6644829663381
서울특별시 동대문구 전농1동,11060830,"7,804",32157,16061,48.58975157,24.268433,0.0008,92,48,13,84,482,169,28,42,58,405,4694,11,3,14,78.34361911647012,1.7013958681093042,363.1323968389817,253.60884662803176,1.583539316021206,749.8503330044038,261.8593166,1.7895994963006925,641.0854531554552,132.91000681858802,3.561935435308012,886.1226867
서울특별시 동대문구 전농2동,11060840,"2,390",17958,7544,31.68080594,13.30883172,0.0002,34,32,3,16,88,60,1,16,24,133,3723,2,,2,62.40250626707393,1.6368741830187128,316.8467934729542,120.89498218944304,1.1192620874772905,541.9880247452527,103.43266926327354,2.6491219520401903,619.2930258709329,66.56410016210017,2.9978908136238243,538.7585182793932
서울특별시 동대문구 답십리2동,11060860,"4,702",27513,12477,37.68534103,17.09010286,0.0005,76,26,15,50,260,126,4,20,51,206,4216,12,,12,64.17463398686063,1.1573410977788707,306.38383311659135,188.978852,1.5179041869708254,704.2973921224824,170.15252683423395,2.237264546950189,754.7756168340218,202.61414980110456,2.2020146159344893,742.8569156266152
서울특별시 동대문구 장안1동,11060870,"8,454",37386,18300,46.19672131,22.61274274,0.0009,216,53,20,91,494,306,20,78,87,587,5371,2,1,3,48.58891831,1.3686273921370438,407.89473684210526,265.0449304474923,2.387947771192286,924.4176726189564,220.0207977558858,1.5325979123013789,667.8882399627049,101.25216307039604,2.2012681393117983,677.2745141683744
서울특별시 동대문구 장안2동,11060880,"5,385",32692,14417,37.35173753,16.47191974,0.0005,82,101,18,59,345,190,15,28,96,484,4881,,,0,69.45109117,1.3380598729628403,298.03912704835244,326.8726252404462,1.5091053594847677,674.5018974772859,126.9503461390783,2.0884299955264125,558.8160386759573,125.42368117465936,2.447147646238626,683.8499859402834
서울특별시 동대문구 이문1동,11060890,"6,957",17764,10684,65.1160614,39.16347669,0.0007,64,37,9,56,160,92,23,25,49,328,4356,,1,1,41.86649584033598,2.145066752346276,338.7145312164533,224.3757194641208,3.193520996477464,859.7277635919849,83.87433883391667,2.6335739970059846,486.9955090893298,72.53142069798493,3.3771690967199315,683.6011877891585
서울특별시 동대문구 이문2동,11060900,"3,342",19400,8669,38.5511593,17.22680412,0.0003,27,22,4,26,78,51,6,9,10,102,3889,,1,1,13.899815213409417,1.0256347494632407,185.81104734931213,143.45007318732573,1.0530472620926208,583.8071948781194,192.5245515534712,1.4486834398798496,406.3080222358075,105.61498758970792,2.7006212024547684,632.7551517037789
서울특별시 동대문구 답십리1동,11060910,"5,385",27843,12872,41.83499068,19.3405883,0.0005,58,70,16,51,199,98,12,39,38,214,4389,1,,1,79.32928009016304,1.251894438346823,344.74280225549705,204.1255099652158,2.6622808142115555,850.0680154,284.0872071416946,3.0358967673091173,800.0563188635625,104.0369739377352,2.746179690780878,793.1012798309148
서울특별시 중랑구 면목2동,11070520,"5,974",23603,12238,48.81516588,25.31034191,0.0006,77,21,5,38,229,146,11,36,34,267,2853,12,,12,49.192280851181074,1.1009071377568234,474.3649289754532,85.95147607233692,1.7281491147060322,626.0593485277493,167.03383947392027,2.046384140486299,531.4027947927004,139.4969984836871,2.0399509448609754,694.3192064923354
서울특별시 중랑구 면목4동,11070540,"3,987",18155,8944,44.5773703,21.96089232,0.0004,46,19,3,27,108,89,2,22,20,130,2541,3,1,4,59.19114850896273,1.102989697610767,273.6967647798085,297.83366879231306,1.3955086399441428,686.6447949822768,181.8668548704579,1.6649111100773666,597.7734274408322,,,
서울특별시 중랑구 면목5동,11070550,"2,192",14598,6422,34.13266895,15.01575558,0.0002,40,12,4,16,84,56,5,20,15,87,2458,9,,9,68.52154141752422,1.3124903773464696,387.7270602939587,272.25577203160424,0.6985409931455545,777.4959441671407,226.75583026750203,1.3596152542854787,564.1597232088606,79.45917949737334,2.148148617720446,641.1014483739675
서울특별시 중랑구 면목7동,11070570,"4,781",21225,10562,45.2660481,22.52532391,0.0005,61,29,17,42,203,138,9,18,46,212,2937,3,,3,65.41902287885522,1.1922729205626668,256.35285554780296,334.0110241531821,1.234849611874013,691.7457931810809,193.42449890964625,2.467989273487565,598.0534825109326,138.71983298115902,2.342708385919502,790.4786178199048
서울특별시 중랑구 상봉1동,11070590,"3,546",23194,10135,34.9876665,15.28843666,0.0004,47,31,8,22,161,81,1,23,24,150,2784,,5,5,91.31727628915276,1.411719031997304,342.0995361768015,186.07671221317167,1.4917971250659514,599.5380880346593,194.52049877040844,1.1798196334306676,552.2990711,196.03746659360965,2.300483464660363,643.1824662
서울특별시 중랑구 상봉2동,11070600,"8,018",20304,12572,63.77664652,39.48975571,0.0008,69,35,27,75,253,152,45,45,112,519,3605,12,,12,84.04489514058288,1.3677876869566887,360.5100608723352,334.18547295718656,2.5920576040036845,978.4988679875448,365.34616991139313,2.0826785645782366,818.7522412174428,154.73777090960124,1.985582541313269,720.2812083
서울특별시 중랑구 중화1동,11070610,"3,625",18706,8907,40.69832716,19.37880894,0.0004,43,29,6,30,130,91,3,20,8,82,2757,2,,2,73.73940543139801,1.2790880608854316,356.86339759739354,261.4969323807081,1.163997882838938,566.0982379450836,197.74798140686767,1.5209225204503447,536.5855690885653,97.95759795759795,2.256771006771007,
서울특별시 중랑구 중화2동,11070620,"7,506",23853,13488,55.64946619,31.46773991,0.0008,85,17,10,40,270,144,8,45,69,345,3381,3,3,6,82.49164602665608,1.2317268342722274,331.8206023893072,89.44510237,2.8253742869458995,592.4139897850716,204.2015863006441,1.8946312427414576,639.8239183329288,124.7504048,2.2965292159514936,630.5296117462233
서울특별시 중랑구 묵1동,11070640,"5,642",33700,14955,37.72651287,16.74183976,0.0006,63,49,11,45,167,117,5,28,43,262,3188,14,1,15,95.24448762286482,1.3543735602133935,350.9109202963774,175.29531492634302,2.093198444210904,548.2901575023715,256.2553148464336,1.3104319741035808,505.5006940010909,227.3326287981035,2.045588075481659,543.6307709871244
서울특별시 중랑구 묵2동,11070650,"4,296",18061,9180,46.79738562,23.78605836,0.0004,77,25,5,48,175,144,4,36,49,232,3223,4,,4,82.15068369574435,1.3333174326797976,354.2299127249028,80.00746314921217,1.692958704844112,552.1895703510475,215.7475167555384,1.816886829,573.8326686988217,,,
서울특별시 중랑구 망우3동,11070680,"3,998",15659,8175,48.90519878,25.53164314,0.0004,55,14,7,24,118,92,2,34,14,111,2958,5,,5,71.54615390172302,1.172798897944176,304.8959005744155,177.77777777777777,1.382716049382716,592.5925925925926,176.56084781230794,1.6562296108252408,525.2501840491393,344.77075351507995,1.2359073656529471,
서울특별시 중랑구 신내1동,11070690,"4,067",37766,14894,27.30629784,10.76894561,0.0004,196,53,6,24,176,101,1,35,47,267,3413,35,1,36,82.33317012295886,1.153555726471647,355.9185152541422,172.92856453791535,0.534391735,462.1595893309576,195.1568642827456,1.2623042375525964,506.1998208974913,134.17290868694198,2.401891632865944,696.5696840145912
서울특별시 중랑구 신내2동,11070700,"3,192",19687,8901,35.8611392,16.21374511,0.0003,46,39,8,15,104,54,0,13,14,124,2734,2,,2,77.30018979828027,1.2804562181037022,253.95234586499257,110.47485043784866,1.4433107450700209,509.6016270558155,,,,34.42460810578002,1.8758950040880304,331.5779624680148
서울특별시 중랑구 면목본동,11070710,"9,335",32791,17795,52.45855577,28.46817724,0.0009,98,33,16,86,343,188,15,41,59,397,3842,4,1,5,63.50300311469567,1.3923611630347894,286.6113293540477,409.8136139221824,2.66458815,929.7553524211322,205.0541508137151,1.6335657225716038,647.7616790870065,408.2045981871131,1.3280784347190335,576.6486746823074
서울특별시 중랑구 면목3.8동,11070720,"6,289",24392,12794,49.15585431,25.78304362,0.0006,86,30,15,56,274,155,12,33,80,406,3733,4,1,5,75.03328346543904,1.295781465377884,312.6393360010397,214.05804614807224,1.295471842206422,538.3835121,248.3276077643385,1.540900547,665.9734225071204,441.9139546482522,0.7451954542712473,520.3793560873394
서울특별시 중랑구 망우본동,11070730,"8,564",36461,18135,47.22360077,23.48811058,0.0009,97,53,27,64,398,221,23,54,92,483,4127,24,3,27,75.83129693059561,1.1274634359702966,294.28778210477566,171.8795000740676,1.1541118173021463,555.7370451518607,150.59232268255354,1.9962855490560427,577.0043165909077,85.35492612670544,2.669968273012773,866.4327893063188
서울특별시 성북구 돈암1동,11080580,"1,909",14265,6055,31.52766309,13.38240449,0.0002,9,29,4,2,43,24,0,2,4,33,1618,5,,5,,,,109.62081178507258,0.8858544136961627,523.3850723382734,89.34111600749128,1.4090516477806516,297.3762551822498,,,
서울특별시 성북구 돈암2동,11080590,"1,772",23426,8529,20.7761754,7.564244856,0.0002,9,13,2,6,25,10,0,2,4,41,1598,,,0,73.0259194,1.3408943574098449,299.3974110568875,164.3465085004974,1.3892098829601014,602.2706712399718,173.6134270770734,1.8051505800291616,517.5396387,,,
서울특별시 성북구 안암동,11080600,"7,024",14915,9819,71.53477951,47.09353,0.0007,66,52,7,34,159,79,19,46,54,448,2618,5,1,6,66.74371839,2.147500727198927,374.8229243049745,91.87701419042496,1.6038342976934463,425.7053594851288,109.76616637405834,3.356539009711162,550.5235460340919,40.09520240548908,2.1593413456819865,
서울특별시 성북구 보문동,11080610,"3,964",16170,8145,48.66789441,24.51453309,0.0004,72,23,1,36,141,89,6,20,19,158,2248,6,2,8,74.95313608821142,1.6471246596684292,328.4358770918571,275.9691691394768,1.279952226068402,848.1107647179886,192.41403330292692,2.2835368574774777,698.5989129425503,226.72773362754683,1.917082263499912,619.0010072552101
서울특별시 성북구 정릉1동,11080620,"2,336",17777,7344,31.80827887,13.1405749,0.0002,32,22,5,17,85,59,5,10,13,112,2063,4,1,5,78.65604491034023,1.4245966388508875,239.03008456084692,197.8250077508704,1.1750803219272192,586.7646362,112.62026056498826,1.0736921282276897,374.0034840535503,,,
서울특별시 성북구 정릉2동,11080630,"3,527",22549,9920,35.55443548,15.64149186,0.0004,36,29,8,23,113,71,2,12,26,139,2192,3,,3,61.13453153134499,1.048063147441597,197.6647074957803,181.87044857981428,2.8278709135130065,834.5772598561125,130.70105791293764,1.5115241572435325,405.1831643731163,81.81511470985154,2.5809716599190287,613.4114277326385
서울특별시 성북구 정릉3동,11080640,"4,799",14935,8213,58.43175454,32.13257449,0.0005,54,14,1,17,87,53,8,12,15,146,2160,7,,7,54.40178985861903,2.637444109,451.4234280975012,149.61663000559952,1.021952229,471.7680644,103.5633957872499,2.122402467159911,381.7869530994318,62.80270358355566,2.492875333495028,560.1958525345622
서울특별시 성북구 정릉4동,11080650,"3,975",24027,10748,36.98362486,16.54388813,0.0004,41,26,6,28,112,60,4,15,25,162,2262,,1,1,67.67603720778305,2.206458739247597,379.5941131107013,150.50902608004657,1.1922592418874558,486.56903605679776,96.39642841,1.3743421507422624,335.88990872655825,60.551014229488345,1.5137753557372085,333.0305782621859
서울특별시 성북구 길음1동,11080660,"2,568",34752,12463,20.60499077,7.389502762,0.0003,18,49,2,35,122,59,4,9,22,150,2273,5,1,6,47.264363775962245,1.5197232870012625,270.26159691056495,183.8295212835575,1.3134980475639844,675.092356,74.06386496562459,1.5221537867251218,332.8251687854328,,,
서울특별시 성북구 길음2동,11080680,"2,461",21679,8622,28.54326142,11.35199963,0.0002,30,55,16,36,315,79,5,12,15,168,2584,9,,9,35.75282441862142,0.8895508446784715,,172.3838239536753,1.4649906596484463,787.0825026808202,57.41307925425401,1.6204424100331656,408.0820031,102.45740113495766,1.735569944917026,504.20168067226894
서울특별시 성북구 월곡1동,11080710,"3,506",25579,10773,32.54432377,13.70655616,0.0004,34,45,11,30,167,96,3,20,26,184,2507,3,,3,45.45454545454545,0.4545454545454545,382.2800373276157,247.41831532513876,1.3913997863756762,612.4126045161856,145.75680542573346,2.9267191417110707,596.0843227,88.13484081345956,2.8876397738872246,733.0879257394532
서울특별시 성북구 월곡2동,11080720,"4,866",18909,9653,50.40919921,25.73377757,0.0005,55,36,7,35,178,131,13,28,44,303,2745,,2,2,70.87188618964909,1.7400845636622368,364.2809652580347,242.38231190319195,1.4789843301487855,593.4937407980832,111.82803865943109,2.1534148734652683,517.1281630218687,184.8666149,3.697628960723295,900.5532420969173
서울특별시 성북구 장위1동,11080760,"4,134",23371,10596,39.01472254,17.68858842,0.0004,33,29,6,39,120,95,2,16,18,157,2506,2,,2,50.58495906256458,0.9512423422344518,247.74654353696172,253.21978059461264,0.9887991438036152,779.2842521479399,145.32558505298698,1.1917967391732145,393.1363249,,,
서울특별시 성북구 장위2동,11080770,"3,044",13119,6605,46.08629826,23.20298803,0.0003,62,10,3,47,170,87,2,24,14,152,2604,,1,1,55.86977417898699,0.9270900895092872,233.50951428268556,121.28489368352515,1.7562914572070614,563.0853353654027,142.98343095437826,1.5852761373524171,554.4223984422913,20.638119947681023,1.8188348307138111,
서울특별시 성북구 장위3동,11080780,"2,143",15527,6456,33.19392813,13.80176467,0.0002,15,21,4,20,48,39,2,6,10,62,2304,2,,2,62.19480219779041,0.916274006,232.03374993784155,197.86227141696415,1.532458334631083,699.5726444,152.29955231234226,0.9350101884661464,411.3691669547698,95.87195943269153,2.737500990412804,643.3259383
서울특별시 성북구 성북동,11080810,"4,136",15925,8133,50.85454322,25.97174254,0.0004,189,71,13,52,183,91,14,44,17,234,3074,1,,1,118.9899861,1.6866894978146807,391.4941119806144,183.5080833005995,1.8805544458604235,519.0913761294595,187.09934226630412,1.594552027270245,592.6072944238279,74.28098199092567,3.553553390018204,1020.2029995708368
서울특별시 성북구 삼선동,11080820,"5,988",22198,11449,52.30151105,26.97540319,0.0006,188,78,18,55,264,118,18,45,49,438,3470,6,1,7,78.04222797977026,1.6750432399958572,347.7796805592661,242.4093779723269,3.441536947323288,686.5990028325889,180.53043421967496,1.5495646752038437,563.0230339002021,280.0101202,2.069694517343598,690.1930080595985
서울특별시 성북구 동선동,11080830,"6,649",15006,9642,68.95872226,44.30894309,0.0007,104,89,32,64,266,217,36,41,83,622,3786,3,2,5,76.67019120910665,1.988348670740528,391.2491013220047,440.3201012911443,2.829127807562517,754.1394986654765,185.3674351411573,2.319255119025062,599.5532751,153.2912944122933,2.558189112030631,570.4701724959943
서울특별시 성북구 종암동,11080840,"6,822",37683,17028,40.06342495,18.10365417,0.0007,70,73,13,56,231,142,28,26,60,306,3280,7,,7,55.73975638743355,1.7860451884606396,348.82431198980726,200.98667738867863,1.7324969493659204,667.1825206073307,149.8291026907506,1.8792729815476417,528.5371719640574,,,
서울특별시 성북구 석관동,11080850,"7,396",33790,16607,44.53543686,21.88813258,0.0007,72,40,17,62,266,162,11,34,53,366,3394,1,,1,60.88806133309845,1.2830772283436638,327.70699773839914,217.62068327853865,1.2007478999478245,671.0214292682856,220.8455898332961,1.6070056209799826,625.9668625261584,172.23249617898395,1.3411682179785234,342.9560551937821
서울특별시 강북구 번1동,11090600,"6,027",17374,10168,59.27419355,34.68976632,0.0006,160,33,24,65,255,184,26,60,58,338,2525,5,,5,39.40677547026143,1.3539906470429113,264.7650170179961,93.34084054,3.705368358258607,858.5204610397832,82.2213002,2.202225088370072,403.6216487906913,46.493665505626936,2.239107035272914,830.0895757732745
서울특별시 강북구 번2동,11090610,"3,184",14875,7427,42.87060724,21.40504202,0.0003,14,8,2,7,45,43,1,4,12,61,1539,,,0,35.532864798447115,1.2809997156177104,251.4936159514511,113.51452819746636,1.1971688740559352,427.6418939998972,74.50440122974334,0.9368414940404092,281.39913282149405,,,369.1894613190132
서울특별시 강북구 번3동,11090620,"2,919",16354,7665,38.08219178,17.84884432,0.0003,14,18,1,12,58,39,0,1,18,81,1476,3,,3,14.518002322880372,0.8710801393728224,,162.41311980549014,0.7767440992920251,402.1250538925853,78.64915491668307,1.2062465839080374,270.41097255032247,,,
