행정구역_x,행정구역분류,2023년_계_총세대수,2023년_계_총인구수,2023년_세대수(전체세대),지역별 1인세대 / 지역별 전체세대,지역별 1인가구 / 전체인구비,지역별 1인가구수 / 전국 1인가구수비,sum_과학·기술,sum_교육,sum_보건의료,sum_부동산,sum_소매,sum_수리·개인,sum_숙박,sum_시설관리·임대,sum_예술·스포츠,sum_음식,sum_all_shop,count_bus,count_도시철도,count_transport,단독다가구 월세 단위면적당 보증금,단독다가구 단위면적당 월세금,단독다가구 전세 단위면적당 보증금,아파트 월세 단위면적당 보증금,아파트 단위면적당 월세금,아파트 전세 단위면적당 보증금,연립다세대 월세 단위면적당 보증금,연립다세대 단위면적당 월세금,연립다세대 전세 단위면적당 보증금,오피스텔 월세 단위면적당 보증금,오피스텔 단위면적당 월세금,오피스텔 전세 단위면적당 보증금,평균 월세 단위면적당 보증금,평균 단위면적당 월세금,평균 전세 단위면적당 보증금
경기도 평택시 포승읍,31070130,8705,23639,13927,62.50448769,36.82473878,0.0009,60,34,5,77,350,178,25,84,78,624,6733,220,0,220,9.400895984794992,1.252236301042488,168.04765636743016,25.309272505847268,1.2747762337322437,244.0163961213014,17.26341525244395,1.0987401474337335,163.39588690968668,10.478749964218393,1.4974342955756088,246.80603948896635,15.613083426826153,1.2807967444460184,205.56649472184617
경기도 평택시 청북읍,31070140,4213,26635,11306,37.26339996,15.81753332,0.0004,56,35,6,43,267,93,4,38,44,351,6194,162,0,162,16.109899753361812,1.625503470846756,157.68233001181324,50.90416195888511,0.6101155906334959,220.2661292247281,8.01222166,1.0242688537753546,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,36.42234918910903,1.257110721755483,271.3186517399564
경기도 평택시 진위면,31070310,3227,11132,6068,53.18061964,28.98850162,0.0003,71,11,3,51,169,69,4,65,23,147,879,131,1,132,23.113748522394527,1.534417865685804,238.08180579594145,18.56987056547569,1.1483323441752478,187.9344601,15.719084009735669,1.314932038905879,158.09065852546956,70.66311338418919,1.7685549717663267,438.8235336550541,32.01645412044877,1.4415593051333144,255.73261451911628
경기도 평택시 서탄면,31070320,1016,3566,1954,51.99590583,28.49130679,0.0001,15,2,0,19,90,22,2,32,5,77,543,45,0,45,11.032959501519777,1.085447720986622,92.12757820215506,90.22630850357524,1.0725660560643984,345.9686892762819,47.97879059991124,0.677041263,109.54906832675395,70.66311338418919,1.7685549717663267,438.8235336550541,54.97529299729886,1.1509025029543367,246.6172173650613
경기도 평택시 고덕면,31070330,2836,12764,6291,45.08027341,22.21874021,0.0003,247,13,4,57,118,40,6,49,14,151,1039,79,0,79,15.35007856506514,2.301791425858441,148.19598552958624,32.10965333803585,1.5070307028657828,295.43884044095296,27.890115579080685,1.0248822122443495,124.24883123342993,70.66311338418919,1.7685549717663267,438.8235336550541,36.50324021659272,1.650564828183725,251.6767977147558
경기도 평택시 오성면,31070340,1488,6458,3275,45.4351145,23.04118922,0.0001,18,5,0,15,87,26,5,19,14,82,602,94,0,94,14.469347490020514,1.267585143,199.8468428,90.22630850357524,1.0725660560643984,345.9686892762819,19.021825271030806,1.128976901,136.12206498337704,70.66311338418919,1.7685549717663267,438.8235336550541,48.59514866220393,1.3094207679576813,280.1902826786783
경기도 평택시 현덕면,31070370,1483,5806,3076,48.21196359,25.5425422,0.0001,11,2,0,34,70,23,7,18,6,91,693,92,0,92,26.668669036604584,0.9015843277871488,161.46267092999025,21.04880126532045,0.7256844308151055,102.97035002493658,20.154962394411896,1.1234398574530642,152.24163478547618,70.66311338418919,1.7685549717663267,438.8235336550541,34.633886520131526,1.1298158969554113,213.8745473488643
경기도 평택시 중앙동,31070510,10496,43275,21520,48.7732342,24.25418833,0.0011,119,79,14,127,452,240,17,83,87,646,2630,79,1,80,14.078044279606816,1.856999799864872,232.31831013770167,30.735779549521634,2.182636138138756,320.04274566754333,23.95101457565761,1.9681736408417567,231.5609064091965,24.67253895,2.9469107620405195,541.8866805882997,23.35934433869652,2.238680085221476,331.4521607006853
경기도 평택시 서정동,31070520,6372,23875,12542,50.80529421,26.68900524,0.0006,101,32,16,70,331,245,9,69,87,761,2516,49,0,49,14.031268654736214,1.5114503611519718,161.63208482315034,18.66486034,1.229401060547058,215.59224767097027,27.70099038352792,1.3462751711730525,168.40753399082732,17.207670598377668,1.9935386054692024,155.81717451523545,19.40119749416045,1.5201662995853211,175.36226025004586
경기도 평택시 송탄동,31070530,3464,21903,9583,36.14734426,15.81518513,0.0003,94,46,3,54,156,92,3,63,17,196,1549,79,0,79,12.80156840169136,1.7479054940114864,186.3460950137717,53.93499934085346,1.3271685713869648,329.28583121272163,24.47429288,1.8883061228699447,317.22372747664224,70.66311338418919,1.7685549717663267,438.8235336550541,40.468493501683504,1.6829837900086806,317.9197968395474
경기도 평택시 지산동,31070550,4867,12697,7664,63.50469729,38.33188942,0.0005,44,9,2,39,127,64,27,24,28,142,1361,26,0,26,11.929776548255685,1.4647315374260257,142.44958587513037,33.605328088541185,1.865378908476656,280.7413919228489,17.96873728768015,2.053438115932789,218.98729448115608,23.106348509134484,2.3745473716586365,347.1433247685794,21.65254760840288,1.939523983373527,247.3303992619287
경기도 평택시 송북동,31070560,3630,21375,9546,38.02639849,16.98245614,0.0004,33,24,11,23,251,133,6,35,50,267,1708,47,0,47,16.00317893094167,1.3483836529706037,150.56987608417688,45.67212578292133,1.1215469380051435,231.22497839382325,27.740186517436623,1.445617402614731,191.4728118670583,13.29198050509526,1.329198050509526,132.9198050509526,25.676867934098723,1.3111865110250012,176.54686784900278
경기도 평택시 신장1동,31070570,2110,7058,3874,54.46566856,29.89515443,0.0002,11,3,0,24,93,38,4,21,3,157,1169,11,0,11,9.783380386,1.2027938933563382,170.73826662606217,22.44668911335578,1.065023760059221,128.9490651192779,13.36031924864328,1.333260435594816,161.2050749986202,70.66311338418919,1.7685549717663267,438.8235336550541,29.06337553304706,1.3424082651941756,224.9289850997536
경기도 평택시 신장2동,31070580,1999,5108,3178,62.90119572,39.13469068,0.0002,37,4,2,40,301,77,17,31,6,223,1650,12,1,13,10.137874960494289,1.182181753288655,162.3798747884503,30.14649577576913,1.3823664676246312,206.0246995118152,35.68444197525535,0.9729823698597392,135.74177455789822,9.85869208,1.6431153466973385,438.8235336550541,21.45687619787969,1.295161484367591,235.7424706283045
경기도 평택시 신평동,31070590,6884,20563,11684,58.91817871,33.47760541,0.0007,209,91,51,83,822,324,50,125,138,940,3765,81,0,81,17.004596236706977,1.4888558887279033,164.18037390061977,31.76507256453439,2.5603344789818423,338.8652550708908,21.840309421740013,1.828463015319954,233.86319034569897,15.662043616158831,1.9298582658247183,248.61086860424624,21.56800545978505,1.9518779122136043,246.37992198036392
경기도 평택시 원평동,31070600,3642,13296,7091,51.36087999,27.39169675,0.0004,38,12,1,39,140,106,0,36,17,133,1403,41,1,42,13.85365005501506,1.4982563611800204,197.3865557,101.03701275774225,0.7963839703777301,272.7881341246228,17.237162682186764,1.979438595996158,218.24734525868536,70.66311338418919,1.7685549717663267,438.8235336550541,50.69773471978332,1.5106584748300589,281.81139218459055
경기도 평택시 통복동,31070610,1466,3818,2348,62.43611584,38.39706653,0.0001,55,6,6,10,295,81,6,29,13,223,1725,12,0,12,15.326452978716768,1.634012308208428,192.4114258737866,31.49415568522909,2.719457455114056,343.1709362104731,30.99188130378583,1.9125503960429864,175.23687490557052,70.66311338418919,1.7685549717663267,210.65048870913373,37.11890083798022,2.0086437827829493,230.36743142474097
경기도 평택시 세교동,31070640,5135,37632,15794,32.51234646,13.64530187,0.0005,257,24,12,87,214,123,1,34,53,319,2245,80,1,81,18.412339012735977,2.034920028399378,248.9536323730217,44.94434419599429,1.2070053115153443,276.8309991278865,17.278588419192925,1.712092359950932,180.7918143,70.66311338418919,1.7685549717663267,438.8235336550541,37.82459625302809,1.6806431679079952,286.34999486399056
경기도 평택시 비전2동,31070650,6654,57657,23126,28.77280982,11.54066289,0.0007,119,137,19,54,426,198,11,44,64,500,2743,71,0,71,17.704042064127556,1.1985235626938169,142.8082085480177,43.84834071941732,1.1904563200766674,266.0195503517246,24.84142080332708,1.6762834617404732,224.86507844527404,70.66311338418919,1.7685549717663267,438.8235336550541,39.26422924276528,1.458454579069321,268.12909275001766
경기도 평택시 용이동,31070660,4631,25882,11180,41.42218247,17.89274399,0.0005,30,37,3,57,103,115,1,26,25,246,1856,48,0,48,17.422061728242312,1.7113495213002672,219.0437605480105,22.24647087547649,1.5016367840946632,321.7793108774278,24.882110659269728,1.981347908137852,251.27627446679207,70.66311338418919,1.7685549717663267,438.8235336550541,33.80343916179443,1.7407222963247773,307.73071988682113
경기도 평택시 비전1동,31070670,7827,51603,22006,35.56757248,15.16772281,0.0008,203,161,35,113,441,317,6,91,127,849,3607,119,0,119,22.136578677544826,1.322405677553525,193.68375031622068,91.50315068724484,0.458077152,198.6957384919153,49.56858624750672,1.4433672381512164,345.0130304363615,70.66311338418919,1.7685549717663267,438.8235336550541,58.467857249121394,1.248101259867767,294.05401322488785
경기도 평택시 동삭동,31070680,6272,41544,17717,35.40102726,15.09724629,0.0006,139,52,18,50,136,82,0,29,37,279,2032,46,0,46,12.452992012911055,2.058739246238966,216.9219540174704,44.94456252418976,1.5818513132583063,368.1733941853889,59.951773127390766,1.3308401491697832,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,47.0031102621702,1.6849964201083456,323.1053739815359
경기도 평택시 고덕동,31070690,8792,42658,19881,44.22312761,20.61043649,0.0009,3,2,1,36,10,3,0,0,1,14,1178,92,0,92,14.507838164231837,2.276083094574471,284.8684452134388,102.42899233305072,0.584009561,385.69028787151154,70.29362820419793,1.1199755504739544,268.5026140682301,23.529411764705884,3.764705882352941,655.3610608386429,52.68996761654659,1.9361935221003417,398.6056019979558
경기도 동두천시 생연1동,31080510,1503,6390,3241,46.37457575,23.52112676,0.0002,24,7,0,2,57,24,0,8,1,38,260,26,0,26,10.965069264176412,0.7898449438568398,64.18935571448321,35.06907749951393,0.914410882,153.11762252759797,29.86386647183457,0.9244000791084612,127.42089774413463,37.800459386796526,1.3073744002391674,201.71911268660293,28.42461815558036,0.9840075763011172,136.6117471682047
경기도 동두천시 생연2동,31080520,1944,10993,5033,38.62507451,17.68398072,0.0002,29,12,3,19,222,96,11,11,17,179,747,19,1,20,10.49712117156994,0.982626837,78.38733619704412,35.91760351165083,0.9188275467878702,222.26488505841127,14.189529115107618,0.8864803289566636,122.5104779121536,12.068081868984653,1.2637947380723882,438.8235336550541,18.16808391682826,1.0129323627042304,215.4965582056658
경기도 동두천시 중앙동,31080530,1893,4523,2905,65.16351119,41.8527526,0.0002,39,14,9,16,251,70,22,17,38,313,992,16,0,16,10.176113554349202,0.5050195748831234,56.85106901997072,18.07191898463634,2.168634404556822,218.56086079354407,28.595535016015628,1.0918715332317843,146.84563237701244,3.361344537815126,1.0084033613445378,438.8235336550541,15.051228023204075,1.193482218504067,215.27027396139533
경기도 동두천시 보산동,31080550,856,2707,1548,55.29715762,31.62172146,0.0001,1,7,0,6,92,40,2,6,2,98,498,16,1,17,10.705942266163907,0.6560769252186044,43.748937738591074,9.461804689029066,0.7615803830049518,141.46401164932706,27.917777403563125,0.7951089617875099,170.30712839006293,70.66311338418919,1.7685549717663267,438.8235336550541,29.687159435736323,0.9953303104443484,198.5859028582588
경기도 동두천시 불현동,31080560,5030,25385,12016,41.8608522,19.81485129,0.0005,39,16,4,44,174,132,19,28,13,275,1048,106,0,106,23.218596084415832,1.398563674179317,139.71829022578837,24.506743628820267,0.7425015343646476,166.93261968841196,20.15254707577552,1.0734906972560805,121.7341425004377,23.452157598499063,1.1432926829268293,438.8235336550541,22.832511096877667,1.0894621471817183,216.80214651742304
경기도 동두천시 소요동,31080580,2226,8539,4441,50.12384598,26.0686263,0.0002,15,4,0,11,80,35,9,9,3,127,625,72,2,74,12.920958671292937,0.710428705,152.25774893437182,90.22630850357524,1.0725660560643984,345.9686892762819,19.68117299200561,1.0799382901060772,90.18552212675728,6.024096385542169,0.7630522088353414,438.8235336550541,32.21313413810399,0.9064963150014544,256.80887349811627
경기도 동두천시 상패동,31080600,1488,4986,2794,53.25697924,29.84356197,0.0001,13,3,0,5,60,31,1,10,7,43,554,51,0,51,6.253229184191175,0.910461315,114.8130620994265,26.57815342109453,0.7320830511983217,151.46412570058268,11.334418596284248,0.7055224522321143,84.75912363162317,70.66311338418919,1.7685549717663267,438.8235336550541,28.707228646439784,1.0291554475491906,197.46496127167163
경기도 동두천시 송내동,31080610,4465,25103,11388,39.20793818,17.78671872,0.0004,61,45,17,39,219,163,10,20,83,476,1601,64,1,65,21.20392530249982,1.5616864276506148,221.6802148539407,51.61622357572002,0.737811322,228.2951548671057,40.18164504714692,1.3769420991950194,233.0163556070555,70.66311338418919,1.7685549717663267,438.8235336550541,45.91622682738899,1.3612487051529902,280.45381474578903
경기도 안산시 상록구 일동,31091510,4888,23444,11184,43.70529328,20.84968435,0.0005,54,16,7,23,165,101,7,27,42,216,3572,33,0,33,21.94114602,1.0178663550493765,166.9968168212812,90.22630850357524,1.0725660560643984,345.9686892762819,34.56966449752288,1.0879185338856658,213.3126830503496,58.42533936651584,0.5248868778280543,438.8235336550541,51.290614596903495,0.9258094557068736,291.2754307007417
경기도 안산시 상록구 본오1동,31091540,7997,35589,17347,46.10019023,22.47042626,0.0008,89,48,7,69,313,233,6,40,85,387,4250,48,0,48,24.78395303624728,0.9620364373145228,172.60675912139052,90.22630850357524,1.0725660560643984,345.9686892762819,47.44526293377052,1.1513898954154944,223.7796355363604,44.66679583633049,0.7326791002755497,438.8235336550541,51.78058007748088,0.9796678722674914,295.29465439727176
경기도 안산시 상록구 본오2동,31091550,3917,24928,10846,36.11469666,15.71325417,0.0004,75,26,8,26,210,129,8,30,38,268,3821,21,0,21,32.47657490467508,1.015736515661621,178.45337422464067,35.93568443082901,1.3339011123158844,310.07864584696875,38.830544144815455,1.097621915537866,213.52898354145103,70.66311338418919,1.7685549717663267,438.8235336550541,44.47647921612718,1.3039536288204243,285.2211343170286
경기도 안산시 상록구 본오3동,31091560,3971,18627,8981,44.2155662,21.31851613,0.0004,62,29,19,31,233,123,21,26,70,386,4038,27,1,28,32.47657490467508,1.015736515661621,178.45337422464067,49.28033892355508,1.1842204517982002,316.64207566656444,47.81559624808535,1.286563762926224,231.8667625312432,31.21389922607512,1.5462283668045167,438.8235336550541,40.19660232559765,1.2581872742976403,291.44643651937565
경기도 안산시 상록구 부곡동,31091570,3655,20808,9417,38.81278539,17.56535948,0.0004,54,23,0,28,166,104,4,34,42,191,3439,46,0,46,22.42165839176153,0.8978941067691252,141.0402680395604,90.22630850357524,1.0725660560643984,345.9686892762819,43.76773286701098,1.003363586784492,194.64385992607384,70.66311338418919,1.7685549717663267,438.8235336550541,56.76970328663423,1.1855946803460855,280.1190877242426
경기도 안산시 상록구 월피동,31091580,6942,36464,16860,41.17437722,19.03795524,0.0007,93,57,13,48,381,239,4,39,90,403,4481,53,0,53,27.220451619652724,0.969922001,156.50241085755445,46.09947049140705,1.0418114946054502,254.74010595154024,37.31977707492399,1.1074721520723052,198.95316628906343,40.917368079560674,1.307442584302096,414.246277,37.88926681638611,1.106662057994963,256.1104900245396
경기도 안산시 상록구 성포동,31091620,2116,25096,9658,21.90929799,8.431622569,0.0002,17,23,5,15,132,45,0,4,24,132,3350,31,0,31,32.47657490467508,1.015736515661621,178.45337422464067,54.36743493260078,1.0899006689293098,280.08027857692144,32.74535097186873,0.9529383801622994,230.92424144225964,70.66311338418919,1.7685549717663267,438.8235336550541,47.56311854833344,1.2067826341298893,282.07035697471895
경기도 안산시 상록구 반월동,31091710,2552,16831,7542,33.83717847,15.16249777,0.0003,30,25,3,26,142,73,7,22,26,196,3873,47,1,48,36.34704198319756,0.688687662,150.30033765984228,70.20028665327422,1.471267702174383,408.7356797141269,54.81924953062513,1.037763940565302,197.83213000022107,37.83504855825045,1.2160805397606669,182.0167455405897,49.80040668133684,1.103449961125088,234.72122322869492
경기도 안산시 상록구 안산동,31091730,1776,8674,4163,42.66154216,20.47498271,0.0002,32,8,1,25,93,47,3,23,16,104,3716,24,0,24,25.969235544411102,1.1895868385385595,182.40847271681187,23.12775684113829,1.159501014980316,204.1580498,32.49249746657081,1.0039818100468445,178.71516702190866,70.66311338418919,1.7685549717663267,438.8235336550541,38.06315080907735,1.2804061588330118,251.02630579844364
경기도 안산시 상록구 이동,31091740,8130,22805,13367,60.8214259,35.65007674,0.0008,220,75,13,93,385,239,28,92,95,544,5178,43,3,46,30.941810972252163,1.157455297074106,179.06760879596072,90.22630850357524,1.0725660560643984,345.9686892762819,36.052245181668525,1.4621961558070278,245.23201583869465,18.404210103934904,1.568495546689208,277.0692796931379,43.90614369,1.315178263908685,261.8343984010188
경기도 안산시 상록구 사동,31091760,7771,30099,15387,50.50367193,25.81813349,0.0008,142,39,6,49,341,163,6,55,61,328,4633,44,0,44,24.65702572728051,1.1501990766183807,171.97023904101155,80.20010263117183,1.2703141068565589,377.79465391639735,40.04385236,1.306298823086095,220.0330683185264,33.47596118412614,1.286328127241668,173.22800025305244,44.594235475644616,1.2532850334506758,235.7564903822469
경기도 안산시 상록구 사이동,31091770,4262,31111,12946,32.92136567,13.69933464,0.0004,51,35,2,26,182,173,6,29,51,238,4265,44,1,45,32.47657490467508,1.015736515661621,178.45337422464067,30.67354574,1.1624956287517685,258.01769751250714,45.57060084840774,0.9694625886448548,197.27540539524983,70.66311338418919,1.7685549717663267,438.8235336550541,44.845958719318006,1.2290624262061427,268.14250269686295
경기도 안산시 상록구 해양동,31091780,4693,40391,15514,30.25009669,11.61892501,0.0005,82,18,2,18,102,33,17,19,32,300,4125,47,0,47,32.47657490467508,1.015736515661621,178.45337422464067,85.81130611481797,1.9388744110191365,487.9033435079777,36.19358539,1.9316152342774509,316.7810269456085,53.74576792264607,1.793939003806985,386.3397714574971,52.05680858303478,1.6700412911912983,342.369379
경기도 안산시 단원구 와동,31092590,7643,36697,17461,43.77183437,20.82731558,0.0008,67,33,6,55,288,229,4,52,98,402,6343,53,0,53,18.573801614617857,0.969490575,147.2041444215491,50.38980433299605,1.345807253743688,391.70217803862414,37.90923007235086,1.052087683272368,208.0451576216689,22.49964046420443,0.8293498582379885,254.1544477028348,32.34311912104229,1.0491838425635112,250.2764819461692
경기도 안산시 단원구 초지동,31092660,8062,45838,20415,39.49057066,17.5880274,0.0008,224,84,18,112,540,306,77,149,117,907,7762,285,6,291,30.525142044320283,1.137590203239055,182.01661894937664,93.35776477,0.9569063954438136,406.4080977668653,22.15973916984517,1.4101969921776984,277.97576621525303,36.33648150601759,1.9341206519035008,384.3977598,45.59478187254577,1.359703560691017,312.69956068287377
경기도 안산시 단원구 선부1동,31092680,3384,17072,8124,41.65435746,19.82193065,0.0003,11,9,7,21,71,30,6,12,25,124,5593,19,1,20,32.47657490467508,1.015736515661621,178.45337422464067,40.34163411011269,1.2287250979874067,310.74598672876874,19.706131990315125,0.9693638910377668,202.45485675968283,24.371113668855845,2.163536531397466,355.4092688084764,29.223863668489685,1.3443405090210652,261.76587163039216
경기도 안산시 단원구 선부2동,31092690,3769,14734,7558,49.86768987,25.58029048,0.0004,42,21,9,31,217,158,4,36,75,310,6228,54,0,54,17.70656319553266,1.030541569182525,155.3534401781631,37.81621861992547,1.1561541376973778,255.99909535461617,27.80048948,1.5244127841877375,240.18013560201027,34.368246240664845,1.952910557639236,337.28657625266385,29.422879384030743,1.4160047621767191,247.20481184686332
경기도 안산시 단원구 선부3동,31092700,5962,33122,14964,39.84228816,18.00012077,0.0006,35,37,15,25,215,109,5,6,75,402,6279,31,1,32,32.47657490467508,1.015736515661621,111.39338665485816,33.70397408706031,1.556621413169201,317.7611621298624,38.44540777623517,1.3515618887567715,177.71921766854388,23.46067582087877,1.665100490581523,298.89072724481986,32.02165814721233,1.3972550770422791,226.44112342452104
경기도 안산시 단원구 대부동,31092720,3099,9205,5492,56.42753095,33.66648561,0.0003,40,17,2,72,228,32,579,30,39,358,6798,197,0,197,21.70433307831216,1.0502776837463474,162.00765134691488,90.22630850357524,1.0725660560643984,345.9686892762819,53.36591485159656,0.8737961012199482,112.71118384760418,70.66311338418919,1.7685549717663267,438.8235336550541,58.98991745441828,1.1912987031992552,264.8777645314637
경기도 안산시 단원구 호수동,31092730,4124,42772,16093,25.62604859,9.641821753,0.0004,731,214,38,138,774,499,24,176,187,1238,7985,50,2,52,32.47657490467508,1.015736515661621,178.45337422464067,166.55065149524788,1.5198989574749877,530.5814804674853,79.48479151614214,1.1408917054087224,288.3977962147012,35.456021587933606,1.6530160225076478,266.6289817945289,78.49200987599967,1.3323858002632447,316.0154082
경기도 안산시 단원구 고잔동,31092740,4718,20396,10089,46.76380216,23.13198666,0.0005,217,11,6,27,111,59,0,22,14,146,629,17,1,18,24.263577557961227,1.219703884563758,177.95563331775463,129.6824372856358,1.5858604614926666,423.2859596,28.140237404043223,0.970520956,196.7507030875867,32.99207084138077,1.989418910275936,399.8186060429622,53.76958077225526,1.4413760530830904,299.45272551207586
경기도 안산시 단원구 중앙동,31092750,5924,23549,11846,50.00844167,25.15605758,0.0006,518,105,73,103,723,348,52,119,125,798,2998,26,0,26,32.47657490467508,1.015736515661621,178.45337422464067,40.924641662805946,1.0153378668535695,309.30708608360504,20.29284109709161,1.815927102135043,283.66964912051617,34.55786402,1.8560293820786269,400.8222614264234,32.06298042114315,1.425757716682215,293.0630927137963
경기도 안산시 단원구 원곡동,31092760,2820,5613,3941,71.55544278,50.24051309,0.0003,258,24,5,79,539,152,53,187,123,479,1955,21,2,23,30.390680231685973,1.586894307770888,236.3395440556973,90.22630850357524,1.0725660560643984,345.9686892762819,23.422398063169325,1.7657814983606954,315.1944344045491,70.66311338418919,1.7685549717663267,438.8235336550541,53.67562504565493,1.5484492084905772,334.0815503478956
경기도 안산시 단원구 신길동,31092770,4078,21222,9789,41.65900501,19.21590802,0.0004,88,22,3,32,184,80,2,46,44,247,825,51,2,53,21.428638835526765,1.4030964661767975,168.88188719183867,82.54219450483123,0.4837154892857155,325.7572406,37.57260043844539,1.3157424075233657,316.0184766434161,30.10540857235869,1.928869262418663,395.9132260078344,42.91221058779052,1.2828559063511356,301.6427076107723
경기도 안산시 단원구 백운동,31092780,2360,24221,9583,24.62694355,9.743610916,0.0002,28,19,12,27,195,86,15,16,29,222,743,25,0,25,32.47657490467508,1.015736515661621,178.45337422464067,78.13014331527934,1.5972131607496154,437.5575509931938,28.84779283448727,1.6912395772306918,353.19511636846823,70.66311338418919,1.7685549717663267,438.8235336550541,52.52940610965772,1.5181860563520635,352.0073938103392
경기도 고양시 덕양구 주교동,31101510,2532,10961,5446,46.49283878,23.10008211,0.0003,55,8,0,27,104,67,25,18,18,155,2174,66,0,66,16.493849722726996,1.3059828274343968,132.5439041423599,17.85712669671893,1.0406119361950217,207.4595479629862,40.98846387086314,0.9581119790649792,219.37894241965816,70.66311338418919,1.7685549717663267,438.8235336550541,36.50063841862456,1.2683154286151812,249.5514820450146
경기도 고양시 덕양구 흥도동,31101511,4765,29581,12701,37.51673097,16.10831277,0.0005,244,78,6,50,306,102,0,85,36,282,2899,77,0,77,78.64540035452598,1.2427917336773944,321.16138522584873,81.65229228638222,0.6858892502154083,334.70115757654764,33.288948069241016,1.1651131824234355,389.638527,60.85415677727198,2.3080057798638123,507.2608958702053,63.610199371855295,1.3504499865450126,388.1904914181504
경기도 고양시 덕양구 삼송1동,31101512,4057,21916,10099,40.17229429,18.51158971,0.0004,195,56,13,77,162,115,1,39,30,250,2822,48,1,49,97.79905143531975,1.2020673074405337,334.4263199928596,155.28840444729838,2.130767247686955,648.8584606,205.70734379126188,0.5346519723857648,545.7302734605681,79.78547250214432,2.122083905177926,526.8015138593016,134.64506804400608,1.4973926081727948,513.9541419781824
경기도 고양시 덕양구 삼송2동,31101513,6227,28579,14198,43.8582899,21.78872599,0.0006,128,70,25,64,311,143,3,52,37,293,3024,40,1,41,32.47657490467508,1.015736515661621,178.45337422464067,123.29366947064143,0.5326981996260377,345.9686892762819,70.29362820419793,1.1199755504739544,268.5026140682301,68.40706507193984,2.179313211171368,523.6038711204507,73.61773441286357,1.2119308692332451,329.1321371724008
경기도 고양시 덕양구 행신3동,31101514,2169,22964,8941,24.25903143,9.445218603,0.0002,24,39,11,13,67,62,0,6,27,92,1696,27,0,27,39.11289628,1.214914613056853,227.0057602981192,90.64254867177524,1.2482367741056912,369.9496271845768,70.29362820419793,1.1199755504739544,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,67.67804664,1.3379204773507063,326.07038380149504
경기도 고양시 덕양구 행신4동,31101515,4441,19856,9747,45.56273725,22.36603546,0.0004,35,24,10,14,102,57,2,16,36,166,2371,40,1,41,27.26771667795672,1.2816766305852276,207.20049292811547,113.5719765558544,0.5481243566664655,526.2036813760952,66.48686990621178,1.4892355244292852,257.5400031788203,70.66311338418919,1.7685549717663267,438.8235336550541,69.49741913105302,1.2718978708618265,357.44192778452134
경기도 고양시 덕양구 원신동,31101520,2717,22890,9402,28.89810679,11.86981215,0.0003,47,74,10,31,158,90,1,11,51,257,2678,66,0,66,72.32892939569652,1.2503716211782014,315.11332093060275,97.39822028607098,0.5276475242782233,345.9686892762819,70.29362820419793,1.1199755504739544,396.8548463537629,70.66311338418919,1.7685549717663267,438.8235336550541,77.67097281753865,1.1666374169241764,374.1900975539254
경기도 고양시 덕양구 성사1동,31101540,4317,21204,10057,42.92532564,20.35936616,0.0004,52,32,13,46,291,125,16,46,78,370,3144,45,1,46,17.434083963147586,1.4334114515874865,229.8741554,72.29534448825004,1.651831733148344,374.10993279872105,49.41171061430256,1.058275081611475,252.4167100707448,47.71277666923814,1.4485312636622958,389.2766652177356,46.71347893373458,1.3980123825024002,311.41936587039584
경기도 고양시 덕양구 성사2동,31101550,1590,10740,4688,33.91638225,14.80446927,0.0002,14,14,0,6,47,32,0,8,10,48,1955,13,0,13,21.74610389387408,0.9919319781200288,192.1505647600385,68.35074464372066,1.2297877379911129,347.71763156895486,39.761431411530815,1.0934393638170974,306.4516129032258,70.66311338418919,1.7685549717663267,438.8235336550541,50.13034833332868,1.2709285129236414,321.2858357218184
경기도 고양시 덕양구 효자동,31101560,3318,23934,10016,33.12699681,13.86312359,0.0003,21,57,7,17,72,35,6,13,18,127,2846,54,2,56,139.11538015671047,1.4948426989292531,428.3096074740929,161.7012340715558,0.5808559399147533,412.17374503089377,120.44352393820706,0.915601022,308.07815119788006,88.54922508129701,2.867086045940954,854.0268456,127.4523408119426,1.46459642669624,500.6470873257167
경기도 고양시 덕양구 창릉동,31101580,3598,23313,10308,34.90492821,15.43344915,0.0004,171,69,6,80,351,120,2,50,23,350,3540,90,0,90,90.45620034821827,1.1776432536883872,308.6791218123302,90.22630850357524,1.0725660560643984,345.9686892762819,207.20135168517623,0.9744804924531736,482.0516292219415,279.1644435800039,1.6545047252955316,521.0067039246649,166.76207602924342,1.2197986318753726,414.42653605880463
경기도 고양시 덕양구 고양동,31101590,4676,28430,12503,37.39902423,16.4474147,0.0005,39,36,5,30,278,132,12,22,47,325,3284,137,0,137,26.93663671191664,1.378946619994225,147.81763291010964,77.13985723333815,1.032203193,312.50648995361854,39.53802239030388,1.1246403476771791,170.07279674100758,70.66311338418919,1.7685549717663267,438.8235336550541,53.569407429936966,1.3260862831094329,267.30511331494745
경기도 고양시 덕양구 관산동,31101600,6507,35052,16439,39.58269968,18.563848,0.0007,60,29,9,46,249,150,6,29,46,311,3371,126,0,126,20.357050058252767,1.1823735420084964,167.3378234045032,51.48507671697524,1.0025766676419685,269.8247420871713,35.265304261436206,0.9790022232342496,192.22358419865483,70.66311338418919,1.7685549717663267,438.8235336550541,44.44263610521335,1.2331268511627602,267.05242083634585
